event,time,magnitude,e_magnitude,band,system,flux_density(mjy),flux_density_error,flux(erg/cm2/s),flux_error,time (days)
at2017gfo,57984.368519,18.34,0.05,R,AB,0.16749428760264312,0.007713863210455831,1.9223103331930996e-13,8.85256623463769e-15,1.868519000003289
at2017gfo,57984.369,19.28,0.17,g,AB,0.07046930689671439,0.011034454045203201,1.0311926667650415e-13,1.6145980264986125e-14,1.8689999999987776
at2017gfo,57984.37936343,17.96,0.07,i,AB,0.2376840286624864,0.015324981854109363,1.4094316827668423e-13,9.086941870530835e-15,1.8793634300018311
at2017gfo,57984.39232639,18.18,0.08,i,AB,0.19408858775927715,0.014301840026806912,1.1509170657816792e-13,8.480270332612306e-15,1.8923263899996527
at2017gfo,57984.45625,18.46,0.17,r,AB,0.14996848355023681,0.0234828525046988,1.254425263544119e-13,1.96412622023603e-14,1.9562500000029104
at2017gfo,57984.699,17.52,0.04,H,AB,0.3564511334262432,0.013132938794832523,9.771337276877905e-14,3.599893688376979e-15,2.199000000000524
at2017gfo,57984.699,17.69,0.04,J,AB,0.30478949896279706,0.011229538805813162,9.779708842950969e-14,3.602977887296154e-15,2.199000000000524
at2017gfo,57984.699,17.61,0.04,Ks,AB,0.3280952931131177,0.0120882078895642,5.5511187170761024e-14,2.0451077131807458e-15,2.199000000000524
at2017gfo,57984.718519,20.45,0.09,B,AB,0.023988329190194852,0.001988586278399921,3.6569382347220466e-14,3.0313481274975385e-15,2.2185190000018338
at2017gfo,57984.718519,18.26,0.12,I,AB,0.1803017740859559,0.019928892981011134,1.2682967889841576e-13,1.4017734143074206e-14,2.2185190000018338
at2017gfo,57984.718519,18.59,0.05,R,AB,0.13304544179780872,0.006127339346865965,1.5269453735575212e-13,7.031843309939541e-15,2.2185190000018338
at2017gfo,57984.718519,19.25,0.05,V,AB,0.07244359600749876,0.003336352529234265,6.51253619605842e-14,2.999133752525652e-15,2.2185190000018338
at2017gfo,57984.738,18.92,0.1,r,AB,0.09817479430199784,0.009042779246977722,8.211921551798549e-14,7.563459260003122e-15,2.2379999999975553
at2017gfo,57984.741,18.9,0.11,r,AB,0.0999999999999998,0.010131986771550656,8.364592572038019e-14,8.474481912751127e-15,2.2410000000018044
at2017gfo,57984.745,18.33,0.12,i,AB,0.16904409316432598,0.018684572899087985,1.002406859354933e-13,1.1079010039035097e-14,2.2450000000026193
at2017gfo,57984.748,18.26,0.15,i,AB,0.1803017740859559,0.024911116226263914,1.0691632680825728e-13,1.4771036418382323e-14,2.2479999999995925
at2017gfo,57984.7494167,18.0,0.3,R,AB,0.22908676527677654,0.06330283841786263,2.629199254448964e-13,7.264746011766278e-14,2.2494166999968
at2017gfo,57984.751,18.25,0.3,z,AB,0.18197008586099753,0.05028323189349731,7.973888887009906e-14,2.2032669221303833e-14,2.2509999999965657
at2017gfo,57984.758,19.93,0.21,g,AB,0.03872576449216157,0.007490679640552849,5.666825192096366e-14,1.0960611658016327e-14,2.25800000000163
at2017gfo,57984.758,19.11,0.06,w,AB,0.08241381150129998,0.004554630806859499,1.0750079938521777e-12,5.940713715584298e-14,2.25800000000163
at2017gfo,57984.761,19.8,0.2,g,AB,0.04365158322401639,0.008041404796054129,6.387630941122315e-14,1.1766451027660587e-14,2.260999999998603
at2017gfo,57984.761,19.11,0.06,w,AB,0.08241381150129998,0.004554630806859499,1.0750079938521777e-12,5.940713715584298e-14,2.260999999998603
at2017gfo,57984.76111,18.8,0.07,r,AB,0.10964781961431806,0.007069683459119548,9.171593374860913e-14,5.913144771508144e-15,2.261109999999462
at2017gfo,57984.96,18.354,0.105,I,AB,0.16534840121711486,0.015991574586548173,1.163110276593032e-13,1.1248273614443416e-14,2.459999999999127
at2017gfo,57984.96,20.314,0.282,g,AB,0.02718942354402206,0.007062379278918347,3.9786873756624895e-14,1.0333908319717208e-14,2.459999999999127
at2017gfo,57984.96,19.178,0.1,r,AB,0.07741052270741186,0.007130203564093815,6.475074832359989e-14,5.96376431400521e-15,2.459999999999127
at2017gfo,57984.962,17.55,0.06,Ks,AB,0.3467368504525303,0.019162544629059183,5.866519455929675e-14,3.2419584592759722e-15,2.4619999999995343
at2017gfo,57984.9625,17.55,0.01,J,AB,0.3467368504525303,0.0031937574381765304,1.1125663627149717e-13,1.0247114887016408e-15,2.462500000001455
at2017gfo,57984.96775462963,17.71,0.09,H,AB,0.29922646366081773,0.024805297403257813,8.202646658724402e-14,6.79942509101143e-15,2.4677546296297805
at2017gfo,57984.968,19.1,0.11,r,AB,0.08317637711026675,0.008427419525867327,6.957365061455717e-14,7.048767033891234e-15,2.4680000000007567
at2017gfo,57984.96892,17.64,0.08,H,AB,0.3191537855100745,0.023517541330024733,8.74891111001779e-14,6.4464359365942215e-15,2.4689199999993434
at2017gfo,57984.96892,17.73,0.09,J,AB,0.29376496519615186,0.02435254970164736,9.425967225428143e-14,7.813472983315663e-15,2.4689199999993434
at2017gfo,57984.96892,17.66,0.1,K,AB,0.31332857243155765,0.028860372282049004,5.301277218932498e-14,4.882656759257148e-15,2.4689199999993434
at2017gfo,57984.96892,20.19,0.11,g,AB,0.030478949896279712,0.0030881231715986163,4.4600509083775536e-14,4.518644563674869e-15,2.4689199999993434
at2017gfo,57984.96892,18.58,0.04,i,AB,0.13427649611378614,0.004947227935836574,7.96240071066914e-14,2.933456828933116e-15,2.4689199999993434
at2017gfo,57984.96892,19.13,0.17,r,AB,0.08090958991783798,0.01266924837324102,6.767757548333924e-14,1.0596669597778294e-14,2.4689199999993434
at2017gfo,57984.96892,18.33,0.06,z,AB,0.16904409316432598,0.009342286449543992,7.407474747950296e-14,4.093521823526438e-15,2.4689199999993434
at2017gfo,57984.969,18.77,0.04,r,AB,0.11271974561755072,0.004152999896325743,9.428547469145816e-14,3.473605256166698e-15,2.4689999999973224
at2017gfo,57984.9714,17.57,0.01,H,AB,0.3404081897009995,0.003135464795434577,9.331554654933275e-14,8.594679457163411e-16,2.471400000002177
at2017gfo,57984.9714,19.4,0.11,V,AB,0.06309573444801918,0.006392851467686038,5.672181905037964e-14,5.7466998596880285e-15,2.471400000002177
at2017gfo,57984.9746503,17.771985892,0.0323418323291,Y,AB,0.28262179033005813,0.008419226500421229,5.851270739170003e-14,1.742972338299818e-15,2.474650299998757
at2017gfo,57984.975,18.61,0.15,i,AB,0.1306170888131838,0.01804650839991325,7.745403185903133e-14,1.0700669949053492e-14,2.474999999998545
at2017gfo,57984.97569,18.1814465669,0.0299411051811,z,AB,0.1938301684732724,0.005345534404821935,8.493595082089016e-14,2.3422597736358303e-15,2.475689999999304
at2017gfo,57984.976,19.34,0.08,r,AB,0.06668067692136193,0.004913510810802061,5.577566948748931e-14,4.109703203636976e-15,2.4760000000023865
at2017gfo,57984.976389,18.3834253954,0.03149113467893,i,AB,0.16092734334864192,0.004667884269370671,9.54275714760603e-14,2.767820113454986e-15,2.4763890000031097
at2017gfo,57984.97707919999,19.0348518723,0.0338112170222,r,AB,0.0883200387805412,0.0027505654490087585,7.387611403458277e-14,2.300596879272817e-15,2.4770791999908397
at2017gfo,57984.9777679,20.2091788065,0.0499190807263,g,AB,0.029945286835767124,0.0013768828338218233,4.3819588341457826e-14,2.0147007700620617e-15,2.4777679000035278
at2017gfo,57984.978,18.46,0.1,i,AB,0.14996848355023681,0.013813442649822823,8.892912717848168e-14,8.190675302965722e-15,2.478000000002794
at2017gfo,57984.978,19.29,0.12,r,AB,0.06982324040771691,0.007717616161721338,5.84042958070016e-14,6.455081322816773e-15,2.478000000002794
at2017gfo,57984.978519,20.82,0.1,B,AB,0.017060823890031142,0.0015714549269595598,2.600863891129871e-14,2.3954841698488472e-15,2.478518999996595
at2017gfo,57984.978519,18.81,0.05,R,AB,0.10864256236170623,0.005003477293982629,1.246876674074635e-13,5.742079285052497e-15,2.478518999996595
at2017gfo,57984.978519,19.51,0.05,V,AB,0.057016427228074436,0.002625862211072417,5.1256641933447124e-14,2.360455592657772e-15,2.478518999996595
at2017gfo,57984.979,17.67,0.03,Ks,AB,0.31045595881283367,0.008578733639565584,5.2526748172506036e-14,1.451367687905574e-15,2.4789999999993597
at2017gfo,57984.97954861,19.12,0.06,r,AB,0.0816582371358589,0.0045128737006291,6.830378837923258e-14,3.7746068380089725e-15,2.479548609997437
at2017gfo,57984.98001819999,22.260568039899997,0.159378300537,u,AB,0.00452660693071977,0.0006645136472741787,5.8421818115071695e-15,8.575904574846603e-16,2.48001819998899
at2017gfo,57984.9801,17.52,0.01,J1,AB,0.3564511334262432,0.0032832346987081307,2.3080894140399835e-13,2.125828911226333e-15,2.480100000000675
at2017gfo,57984.982,18.19,0.2,z,AB,0.19230917289101498,0.03542679992326571,8.426945392316263e-14,1.552300707185782e-14,2.482000000003609
at2017gfo,57984.985,18.78,0.03,r,AB,0.11168632477805568,0.003086193723311925,9.342106026367521e-14,2.581319288818044e-15,2.485000000000582
at2017gfo,57984.985,19.15,0.06,r,AB,0.07943282347242789,0.004389885363543045,6.644232051934802e-14,3.6717383225227846e-15,2.485000000000582
at2017gfo,57984.988,18.37,0.03,i,AB,0.1629296032639715,0.0045021834135397,9.661488245260319e-14,2.66956785716083e-15,2.4879999999975553
at2017gfo,57984.988,19.56,0.07,w,AB,0.05445026528424199,0.003510750520883232,7.102507380939244e-13,4.57915573310465e-14,2.4879999999975553
at2017gfo,57984.988519,18.4,0.13,I,AB,0.1584893192461111,0.018977774471306965,1.1148614355413853e-13,1.3348729275603963e-14,2.4885189999986324
at2017gfo,57984.989,17.66,0.02,J,AB,0.31332857243155765,0.0057720744564098,1.0053700081485203e-13,1.851959994964863e-15,2.489000000001397
at2017gfo,57984.99,18.01,0.13,z,AB,0.22698648518838122,0.02717973895294818,9.946497542061147e-14,1.1909381623282995e-14,2.4899999999979627
at2017gfo,57984.992,19.48,0.07,w,AB,0.058613816451402616,0.003779200809463613,7.645602125130243e-13,4.929301854480769e-14,2.49199999999837
at2017gfo,57984.999,17.51,0.02,Y,AB,0.35974933515574015,0.006627228190676559,7.448083729758927e-14,1.3719877254011486e-15,2.4990000000034343
at2017gfo,57985.0,19.51,0.08,V,AB,0.057016427228074436,0.004201379537715867,5.1256641933447124e-14,3.7767289482524344e-15,2.5
at2017gfo,57985.0,18.36,0.02,i,AB,0.16443717232149258,0.0030292277358410225,9.750884895324967e-14,1.7961793762780837e-15,2.5
at2017gfo,57985.002,18.46,0.1,i,AB,0.14996848355023681,0.013813442649822823,8.892912717848168e-14,8.190675302965722e-15,2.5020000000004075
at2017gfo,57985.006,18.45,0.11,i,AB,0.1513561248436204,0.01533538254708733,8.975197826116323e-14,9.093108957278718e-15,2.5060000000012224
at2017gfo,57985.0094,18.93,0.02,r,AB,0.09727472237769623,0.0017919749097037863,8.136634202475399e-14,1.4988234097412281e-15,2.5094000000026426
at2017gfo,57985.016,19.46,0.06,w,AB,0.059703528658383416,0.0032995383413543804,7.787744481145903e-13,4.3036666440799627e-14,2.5160000000032596
at2017gfo,57985.0164,19.53,0.12,V,AB,0.0559757601495107,0.006187043578498216,5.032110278427359e-14,5.561693814436293e-15,2.5164000000004307
at2017gfo,57985.017,20.15,0.33,g,AB,0.031622776601683666,0.009612046626238832,4.6274295534366695e-14,1.4064666407382793e-14,2.5169999999998254
at2017gfo,57985.019,17.76,0.02,J,AB,0.2857590543374932,0.005264194469815111,9.169083449947878e-14,1.6890075894614717e-15,2.519000000000233
at2017gfo,57985.019,17.6,0.04,Ks,AB,0.33113112148258944,0.012200058700037564,5.602482586163341e-14,2.064030861865347e-15,2.519000000000233
at2017gfo,57985.019,19.36,0.05,w,AB,0.06546361740672735,0.0030148932071946163,8.539092020710924e-13,3.932397198918673e-14,2.519000000000233
at2017gfo,57985.0537,19.59,0.2,V,AB,0.052966344389165594,0.009757350921607694,4.761569745538734e-14,8.771135612263156e-15,2.553699999996752
at2017gfo,57985.23125,18.44,0.09,i,AB,0.1527566058238064,0.012663228350240092,9.058244309117075e-14,7.508656193353599e-15,2.7312499999970896
at2017gfo,57985.23125,18.08,0.11,y,AB,0.21281390459827093,0.02156227666191725,4.406000582651961e-14,4.463884154988488e-15,2.7312499999970896
at2017gfo,57985.23125,18.31,0.07,z,AB,0.17218685749860027,0.011101967942613531,7.545189985490495e-14,4.864563755631542e-15,2.7312499999970896
at2017gfo,57985.357,19.36,0.09,r,AB,0.06546361740672735,0.005426807772950308,5.475764878990514e-14,4.539029249917403e-15,2.857000000003609
at2017gfo,57985.358519,18.62,0.1,I,AB,0.1294195841449981,0.011920704677606444,9.103761947706269e-14,8.38487462038195e-15,2.8585190000012517
at2017gfo,57985.358519,19.1,0.05,R,AB,0.08317637711026675,0.0038306452390306036,9.546045509083297e-14,4.3961164172515904e-15,2.8585190000012517
at2017gfo,57985.364,18.53,0.13,i,AB,0.14060475241299072,0.01683624671732049,8.337657095162403e-14,9.983045767664836e-15,2.864000000001397
at2017gfo,57985.367,18.62,0.14,i,AB,0.1294195841449981,0.01668898654864902,7.67439290266703e-14,9.89572790945782e-15,2.86699999999837
at2017gfo,57985.377,19.68,0.05,w,AB,0.04875284901033851,0.0022452873693098027,6.359334855948925e-13,2.9285819281330836e-14,2.8770000000004075
at2017gfo,57985.381,19.61,0.05,w,AB,0.051999599653351415,0.0023948147991531207,6.782841890959511e-13,3.123614125251771e-14,2.8810000000012224
at2017gfo,57985.38399306,19.34,0.08,r,AB,0.06668067692136193,0.004913510810802061,5.577566948748931e-14,4.109703203636976e-15,2.8839930600006483
at2017gfo,57985.38539352,20.43,0.11,g,AB,0.024434305526939613,0.0024756806037097966,3.575524974838575e-14,3.622498222944134e-15,2.8853935200022534
at2017gfo,57985.391,18.7,0.18,i,AB,0.12022644346174083,0.019933081114008187,7.129253045520194e-14,1.1819312486493975e-14,2.8910000000032596
at2017gfo,57985.395,18.63,0.15,i,AB,0.1282330582656018,0.01771712250030767,7.604033645620833e-14,1.0505360711419006e-14,2.8949999999967986
at2017gfo,57985.39703704,19.37,0.09,r,AB,0.0648634433548235,0.005377054500231528,5.4255627648256754e-14,4.497415179620808e-15,2.897037039998395
at2017gfo,57985.3984375,20.21,0.12,g,AB,0.029922646366081707,0.0033073729871010388,4.3786458050640846e-14,4.839458187955885e-15,2.8984375
at2017gfo,57985.405,19.53,0.07,w,AB,0.0559757601495107,0.00360910875412396,7.301493345169108e-13,4.7074467252908496e-14,2.904999999998836
at2017gfo,57985.408,19.56,0.08,w,AB,0.05445026528424199,0.004012286309580836,7.102507380939244e-13,5.233320837833885e-14,2.908000000003085
at2017gfo,57985.47916667,19.18,0.12,r,AB,0.0772680585095699,0.00854049760017125,6.4631582826495e-14,7.14334651933905e-15,2.97916666999663
at2017gfo,57985.699,17.57,0.04,H,AB,0.3404081897009995,0.012541859181738307,9.331554654933275e-14,3.4378717828653645e-15,3.199000000000524
at2017gfo,57985.699,17.78,0.05,J,AB,0.2805433637951699,0.012920280230995423,9.001728816364931e-14,4.145449316747361e-15,3.199000000000524
at2017gfo,57985.699,17.55,0.05,Ks,AB,0.3467368504525303,0.01596878719088265,5.866519455929675e-14,2.7016320493966438e-15,3.199000000000524
at2017gfo,57985.718519,18.73,0.11,I,AB,0.11694993910198652,0.011849352359149858,8.226609692937891e-14,8.334686291729203e-15,3.2185190000018338
at2017gfo,57985.718519,19.3,0.05,R,AB,0.06918309709189334,0.0031861919297725898,7.94005481175284e-14,3.656530369419549e-15,3.2185190000018338
at2017gfo,57985.726,19.75,0.12,r,AB,0.04570881896148733,0.005052230717029019,3.8233564756188824e-14,4.2257297404618924e-15,3.2260000000023865
at2017gfo,57985.733,18.84,0.2,i,AB,0.10568175092136543,0.019468474587810713,6.266773955197407e-14,1.1543824232320701e-14,3.2330000000001746
at2017gfo,57985.736,18.76,0.15,i,AB,0.11376272858234242,0.015717851742160963,6.74596416445145e-14,9.319893913762751e-15,3.235999999997148
at2017gfo,57985.74,18.42,0.34,z,AB,0.15559656316050657,0.048728253516176406,6.818206959523258e-14,2.1351322320087217e-14,3.2399999999979627
at2017gfo,57985.746,20.13,0.13,w,AB,0.03221068791283428,0.003856961299872721,4.2015708730117866e-13,5.0307267188645574e-14,3.245999999999185
at2017gfo,57985.75,19.99,0.06,w,AB,0.03664375746478326,0.002025131268507792,4.779821668459183e-13,2.64142706903137e-14,3.25
at2017gfo,57985.77639,19.52,0.13,r,AB,0.05649369748123012,0.006764649220205,4.725467623184613e-14,5.658011479416851e-15,3.2763899999990826
at2017gfo,57985.9687,20.54,0.2,V,AB,0.022080047330188972,0.0040675408629943085,1.9849526441737386e-14,3.656417895018845e-15,3.468699999997625
at2017gfo,57985.9728,17.85,0.01,J,AB,0.2630267991895371,0.0024227127726833644,8.439678934873624e-14,7.773231562038336e-16,3.47280000000319
at2017gfo,57985.97302083,20.04,0.08,r,AB,0.034994516702835626,0.002578647129526837,2.927148744745999e-14,2.156802900681081e-15,3.473020830002497
at2017gfo,57985.97433,17.72,0.07,H,AB,0.29648313895243333,0.01911612972088833,8.127444342132085e-14,5.2399570121729984e-15,3.4743299999972805
at2017gfo,57985.97433,17.95,0.07,J,AB,0.23988329190194851,0.015466782165332732,7.697078669288499e-14,4.9624900089817225e-15,3.4743299999972805
at2017gfo,57985.97433,17.86,0.1,K,AB,0.26061535499988875,0.024005012084744096,4.409410331279974e-14,4.061216999079675e-15,3.4743299999972805
at2017gfo,57985.97433,21.13,0.16,g,AB,0.01282330582656018,0.0018898264000328227,1.8764621811046673e-14,2.7652568612983712e-15,3.4743299999972805
at2017gfo,57985.97433,19.03,0.01,i,AB,0.08871560120379564,0.0008171502707518377,5.26070597995012e-14,4.845289267223098e-16,3.4743299999972805
at2017gfo,57985.97433,19.81,0.02,r,AB,0.043251383103500796,0.0007967680753744347,3.6178019783791414e-14,6.664237523856123e-16,3.4743299999972805
at2017gfo,57985.97433,18.74,0.02,z,AB,0.1158777356155124,0.002134675789770212,5.0777367274653176e-14,9.353536715847997e-16,3.4743299999972805
at2017gfo,57985.978519,18.87,0.11,I,AB,0.10280162981264683,0.01041584753355588,7.231375157271613e-14,7.326376921151673e-15,3.478518999996595
at2017gfo,57985.978519,19.54,0.06,R,AB,0.05546257129579094,0.0030651602110098506,6.365367764678052e-14,3.517632222329399e-15,3.478518999996595
at2017gfo,57985.979,17.54,0.02,Ks,AB,0.34994516702835626,0.006446617823817078,5.92080169212205e-14,1.0906519771883314e-15,3.4789999999993597
at2017gfo,57985.979,19.28,0.01,r,AB,0.07046930689671439,0.0006490855320707765,5.894470410249258e-14,5.429007879093772e-16,3.4789999999993597
at2017gfo,57985.982575,18.053540582,0.0348967018550999,Y,AB,0.2180638960679785,0.007009226256450448,4.514693976150449e-14,1.4510700570018735e-15,3.482575000001816
at2017gfo,57985.9836053,18.5613837282,0.0335715603031,z,AB,0.13659868191582572,0.0042239616260271,5.985724008180301e-14,1.85081876811047e-15,3.4836053000035463
at2017gfo,57985.984105,23.0620125727,0.320547847388,u,AB,0.0021636896663572982,0.0006388365632215417,2.7925261919149444e-15,8.244528050829373e-16,3.484105000003183
at2017gfo,57985.98427180001,18.7253377929,0.0315727125525999,i,AB,0.11745320791270959,0.003415692038535532,6.964804215341103e-14,2.025333230230515e-15,3.4842718000072637
at2017gfo,57985.9849566,19.2904674945,0.0435129039438,r,AB,0.06979318250390634,0.0027972610566196513,5.837915359510712e-14,2.339653491862815e-15,3.484956599997531
at2017gfo,57985.98563919999,20.9284740878,0.082903420644,g,AB,0.015438687083837893,0.0011789211090584464,2.2591765984966913e-14,1.725036588385438e-15,3.4856391999928746
at2017gfo,57985.989,17.86,0.02,J,AB,0.26061535499988875,0.00480100241694882,8.362303493311362e-14,1.5403932293432593e-15,3.489000000001397
at2017gfo,57985.989,17.76,0.01,Y,AB,0.2857590543374932,0.0026320972349075556,5.916223201138043e-14,5.449042939906388e-16,3.489000000001397
at2017gfo,57985.9893,20.52,0.12,V,AB,0.022490546058357735,0.0024858972561625243,2.0218556690506137e-14,2.234637467395891e-15,3.4893000000010943
at2017gfo,57985.990193,18.91,0.04,i,AB,0.09908319448927647,0.0036505804212666553,5.875489166385711e-14,2.164610202970837e-15,3.4901929999978165
at2017gfo,57985.990193,19.88,0.05,r,AB,0.04055085354483827,0.0018675486895063183,3.391913683509564e-14,1.5620339768743293e-15,3.4901929999978165
at2017gfo,57985.9951,21.72,0.13,B,AB,0.007447319739059859,0.0008917544418505597,1.1353182659799536e-14,1.3593667958256262e-15,3.495100000000093
at2017gfo,57986.0,18.38,0.05,z,AB,0.16143585568264807,0.007434845246502533,7.074083465433529e-14,3.2577358268205805e-15,3.5
at2017gfo,57986.0013,20.77,0.05,g,AB,0.017864875748520463,0.0008227576579972981,2.6142060530755498e-14,1.203886377565311e-15,3.501300000003539
at2017gfo,57986.003,20.18,0.1,r,AB,0.030760968147406927,0.0028333611122692594,2.5730296567449963e-14,2.3698478925810354e-15,3.502999999996973
at2017gfo,57986.0046,18.92,0.05,i,AB,0.09817479430199784,0.004521389623488861,5.821622357926333e-14,2.680956171680396e-15,3.5046000000002095
at2017gfo,57986.0076,19.82,0.09,r,AB,0.04285485203974375,0.0035525846778827353,3.5846337704743036e-14,2.9714127421453784e-15,3.5075999999971827
at2017gfo,57986.0156,20.55,0.15,V,AB,0.021877616239495433,0.003022687068158584,1.966754488946701e-14,2.717171740696673e-15,3.5155999999988126
at2017gfo,57986.02,20.94,0.06,g,AB,0.015275660582380638,0.0008442152233493385,2.2353205766065448e-14,1.235283801061701e-15,3.5199999999967986
at2017gfo,57986.02,19.74,0.02,r,AB,0.046131757456037814,0.0008498297387144714,3.85873355751835e-14,7.108049893902092e-16,3.5199999999967986
at2017gfo,57986.02,18.3,0.02,z,AB,0.17378008287493693,0.0032013409106324366,7.615004768853171e-14,1.40273571710719e-15,3.5199999999967986
at2017gfo,57986.028519,17.69,0.02,H,AB,0.30478949896279706,0.005614769402906581,8.355145245827553e-14,1.5390746314274086e-15,3.5285189999995055
at2017gfo,57986.028519,17.94,0.02,J,AB,0.24210290467361653,0.004459969868194681,7.768298861338695e-14,1.4309735324832837e-15,3.5285189999995055
at2017gfo,57986.028519,17.62,0.02,Ks,AB,0.32508729738543274,0.00598869126674248,5.5002257547711544e-14,1.0131790264830366e-15,3.5285189999995055
at2017gfo,57986.029,17.72,0.04,H,AB,0.29648313895243333,0.010923502697650474,8.127444342132085e-14,2.9942611498131418e-15,3.52900000000227
at2017gfo,57986.029,17.93,0.06,J,AB,0.24434305526939612,0.01350371238387163,7.840178045712308e-14,4.332642502674319e-15,3.52900000000227
at2017gfo,57986.029,17.61,0.06,Ks,AB,0.3280952931131177,0.0181323118343463,5.5511187170761024e-14,3.0676615697711183e-15,3.52900000000227
at2017gfo,57986.038519,20.9,0.01,g,AB,0.01584893192461111,0.00014598288054851544,2.3192086166920046e-14,2.1360700753353419e-16,3.5385190000015427
at2017gfo,57986.038519,18.93,0.01,i,AB,0.09727472237769623,0.0008959874548518931,5.768249403335375e-14,5.312754035516733e-16,3.5385190000015427
at2017gfo,57986.038519,19.66,0.01,r,AB,0.04965923214503338,0.00045740607561712903,4.1537924433345946e-14,3.8257842237654113e-16,3.5385190000015427
at2017gfo,57986.048519,18.46,0.01,z,AB,0.14996848355023681,0.001381344264982282,6.571585756663463e-14,6.0526541602501e-16,3.54851900000358
at2017gfo,57986.0531,20.68,0.31,V,AB,0.019408858775927715,0.005541963010387671,1.7448180690717146e-14,4.9818141740306694e-15,3.5530999999973574
at2017gfo,57986.23556,18.1,0.3,z,AB,0.2089296130854028,0.05773287479908645,9.155249403034163e-14,2.5296888957682884e-14,3.735560000000987
at2017gfo,57986.358519,19.0,0.1,I,AB,0.09120108393559061,0.008400437963513509,6.415357946075472e-14,5.908763029141698e-15,3.8585190000012517
at2017gfo,57986.358519,19.64,0.09,R,AB,0.05058246620031117,0.004193189005205149,5.80528439787308e-14,4.812178073448046e-15,3.8585190000012517
at2017gfo,57986.4944444,19.86,0.21,r,AB,0.04130475019901603,0.007989529849992117,3.45497406704576e-14,6.682512298106874e-15,3.994444399999338
at2017gfo,57986.709,17.77,0.04,H,AB,0.2831391995799367,0.010431864089641323,7.761649090038e-14,2.8594971986835605e-15,4.209000000002561
at2017gfo,57986.709,18.13,0.12,J,AB,0.20323570109362168,0.022463797472589832,6.521176057418037e-14,7.207470133728218e-15,4.209000000002561
at2017gfo,57986.709,17.57,0.07,Ks,AB,0.3404081897009995,0.021948253568042038,5.759443408545675e-14,3.71325039020882e-15,4.209000000002561
at2017gfo,57986.715,20.3,0.31,r,AB,0.027542287033381525,0.007864364294813351,2.3038000953636258e-14,6.577822738459969e-15,4.2149999999965075
at2017gfo,57986.718519,19.23,0.1,I,AB,0.07379042301290986,0.006796759907581178,5.190639805931108e-14,4.7807559360953814e-15,4.218519000001834
at2017gfo,57986.718519,19.94,0.06,R,AB,0.038370724549227686,0.002120572764805033,4.403758560893306e-14,2.4336069157098796e-15,4.218519000001834
at2017gfo,57986.968519,19.22,0.1,I,AB,0.07447319739059874,0.006859649552696622,5.238668204720497e-14,4.824991726132519e-15,4.468519000001834
at2017gfo,57986.968519,20.12,0.08,R,AB,0.03250872973854334,0.0023954765066969896,3.730984978045157e-14,2.7490913256420697e-15,4.468519000001834
at2017gfo,57986.969,20.25,0.28,r,AB,0.028840315031266002,0.007438064846141765,2.4123748488576448e-14,6.2212621695765734e-15,4.4689999999973224
at2017gfo,57986.97,20.238,0.058,R,AB,0.029160837985212223,0.0015578653666711952,3.3467517600677095e-14,1.7878339253425697e-15,4.470000000001164
at2017gfo,57986.971,18.08,0.02,Y,AB,0.21281390459827093,0.003920413938530409,4.406000582651961e-14,8.116153009069978e-16,4.47099999999773
at2017gfo,57986.97337962963,17.92,0.1,H,AB,0.24660393372343262,0.022714434493619835,6.760113755438821e-14,6.22629486408698e-15,4.473379629627743
at2017gfo,57986.97426,18.02,0.1,H,AB,0.22490546058357735,0.02071581046802106,6.165297020239202e-14,5.678448405073359e-15,4.474260000002687
at2017gfo,57986.97426,18.17,0.07,J,AB,0.1958844673505981,0.012629901657854128,6.285298752301227e-14,4.0522818593775975e-15,4.474260000002687
at2017gfo,57986.97426,17.53,0.11,K,AB,0.3531831697919556,0.03578447204266426,5.97558619566189e-14,6.0540901062541055e-15,4.474260000002687
at2017gfo,57986.97426,21.58,0.22,g,AB,0.008472274141405946,0.0017168193905135153,1.2397662684898975e-14,2.5121072491870854e-15,4.474260000002687
at2017gfo,57986.97426,19.51,0.04,i,AB,0.057016427228074436,0.0021006897688579337,3.380991117730137e-14,1.2456031595569075e-15,4.474260000002687
at2017gfo,57986.97426,20.53,0.05,r,AB,0.022284351492702897,0.0010262943388029628,1.863995209685481e-14,8.584015166468185e-16,4.474260000002687
at2017gfo,57986.97426,19.07,0.06,z,AB,0.08550667128846806,0.004725558885676855,3.7468834106785506e-14,2.070604292787628e-15,4.474260000002687
at2017gfo,57986.97524169999,18.3533040928,0.0300463285529999,Y,AB,0.16545441594396668,0.004579011178123145,3.4254916492772325e-14,9.479599841903521e-16,4.475241699990875
at2017gfo,57986.977667299994,18.8080891149,0.02695136163562,z,AB,0.10883394057123894,0.0027017614113831402,4.769079187627634e-14,1.18383431713318e-15,4.477667299994209
at2017gfo,57986.979,17.6,0.02,Ks,AB,0.33113112148258944,0.006100029350018782,5.602482586163341e-14,1.0320154309326736e-15,4.47899999999936
at2017gfo,57986.98,18.73,0.01,z,AB,0.11694993910198652,0.0010772138508318052,5.124720446931944e-14,4.720041962746908e-16,4.480000000003201
at2017gfo,57986.9800763,19.2227146535,0.02611066364563,i,AB,0.07428722551706264,0.0017866273494088398,4.405124309688988e-14,1.0593799733619478e-15,4.480076300002111
